STDNT_ID	HS_GPA	MAX_ACT_MATH_SCR	MAX_ACT_ENGL_SCR	STDNT_GNDR_SHORT_DES	FIRST_GENERATION	STDNT_UNDREP_MNRTY_CD	ZIP_CODE	MEDIAN_INCOME
4246	3.7	34	32	0	0	1	74337	42019
787	4	25	34	0	1	0	74965	33300
3669	4	32	30	0	0	0	77030	73073
233	3.8	24	34	0	0	0	39120	33535
2987	3.8	33	34	1	0	0	66072	46875
594	4	35	35	0	0	0	07201	30323
458	3.8	29	35	0	0	0	15686	48922
5697	4	27	34	1	0	0	61483	44625
5364	4	34	35	1	0	0	65047	24522
4570	3.9	22	28	1	0	0	73434	41000
5258	3.9	30	27	1	0	0	62357	37813
5710	3.3	33	29	0	0	1	36106	41347
2814	4	34	31	0	1	1	98520	42304
2908	3.9	28	34	1	1	0	69025	40662
3562	3.96	24	35	1	0	0	85390	38700
5665	3.6	22	25	1	0	1	74369	35043
4281	4	32	27	0	0	0	73627	40625
3791	3.7	26	20	0	1	0	48864	68540
6106	3.95	27	30	1	0	1	76182	54701
5748	3.6	29	27	0	0	0	49644	35337
7018	3.46	34	34	1	0	1	60928	36466
1798	4	29	29	0	0	0	92227	37782
2688	3.89	27	34	0	0	1	59631	38500
3991	3.7	17	25	1	0	0	20746	51350
588	3.7	31	26	0	0	1	69162	46186
1331	0	34	23	1	0	0	79029	37424
5608	3.76	25	29	1	0	1	24079	36919
76	3.9	33	28	1	0	0	11796	78833
6268	4	26	35	0	1	0	81434	26563
5555	3.6	23	32	0	0	1	80120	51440
2509	3.9	24	26	1	1	0	54942	60581
2683	3.98	28	29	1	0	0	97224	60318
2376	3.92	26	34	0	0	0	45315	56893
3089	3.9	30	35	1	0	0	12834	49583
4713	4	34	26	1	0	0	74358	24583
2989	3.68	29	25	1	0	0	83825	34773
4992	3.97	27	31	1	0	0	61517	56997
3939	3.9	34	27	1	1	0	80652	65380
3336	3.64	30	31	1	0	0	85309	14844
5210	4	35	24	1	0	0	28012	48489
2913	3.6	30	28	1	0	1	19702	52418
6271	3.9	31	29	0	0	0	47925	35313
737	3.5	29	20	1	0	0	13901	42278
2445	3.56	30	25	0	0	0	49880	44688
585	3.2	29	26	1	0	1	57719	32313
1196	3.98	28	30	0	0	0	25565	24667
6930	3.55	26	26	1	0	0	78245	37139
2184	3.77	36	35	0	0	0	01029	44048
3889	3.86	26	26	0	0	0	07828	57756
1900	3.84	35	35	1	1	0	79713	50250
4049	0	20	35	1	0	0	35749	50058
4936	3.58	28	34	0	0	0	62617	50588
6679	3.9	30	27	0	0	0	42343	27857
6572	4	32	33	1	0	0	10705	42388
4254	3.4	34	31	0	0	0	72327	41913
5018	4	30	34	1	0	0	50455	37833
1507	4	35	25	0	0	0	53505	39821
2299	3.94	35	35	0	0	0	12574	148828
4873	3.79	36	34	0	1	0	07726	80951
4589	3.9	35	35	0	0	0	96763	38209
610	3.9	30	25	1	0	0	75165	45019
5072	4	27	31	0	0	0	86436	20306
157	3.9	33	31	1	0	0	58734	40000
6614	3.33	33	33	0	0	0	76126	57558
3589	4	32	29	0	0	0	31061	33244
4974	0	24	26	0	0	1	02071	57216
5401	3.9	24	31	1	0	0	56088	40727
4324	4	30	34	1	0	0	24248	31435
5987	3.7	28	31	1	0	0	29130	39948
5709	3.92	26	26	0	0	0	43613	41075
215	3.8	31	25	0	0	0	28351	36089
2105	3.83	27	31	0	0	0	56308	46028
6393	4	27	34	0	0	0	53108	47150
900	4	36	27	0	0	1	57471	41742
4979	4	34	26	1	0	0	12193	61902
3190	3.73	25	29	0	0	0	17113	35809
1903	3.9	29	27	1	0	0	12816	41802
6589	3.8	29	28	0	0	0	61469	37440
6139	3.6	20	26	0	0	1	40921	37750
4912	3.8	33	29	0	0	1	25678	34375
3323	3.69	33	32	1	0	0	13839	36776
6822	3.9	35	31	0	0	1	04448	40170
1880	3.88	30	34	1	0	0	04479	34395
4395	3.73	23	26	0	0	0	50544	51429
744	4	32	30	0	0	0	08865	50098
6685	4	26	26	0	0	0	23604	43409
3758	3.7	32	28	1	0	1	37918	39324
2144	4	31	26	0	0	0	60304	78428
6434	3.5	34	30	1	0	0	90044	28036
5243	3	18	23	0	0	1	83406	51961
4083	3.9	27	21	0	0	0	37645	43623
2514	4	30	33	1	1	0	44044	50265
5693	3.8	31	23	1	1	1	71670	31250
4023	4	26	32	1	0	1	59867	87540
6730	4	30	28	1	0	0	39208	37221
3464	3.9	31	32	0	0	0	42345	38720
6961	3.26	27	21	1	0	0	47357	47250
4935	4	35	34	1	0	0	12778	130816
4463	3.94	27	25	1	0	0	48457	40391
1624	3.7	30	19	1	0	0	61032	37774
4608	3.83	31	27	0	0	0	24849	42826
5332	3.9	29	33	1	0	1	39097	21337
5541	3.89	34	27	1	0	0	68017	50660
5694	2.7	29	35	1	0	0	98932	32896
436	3.6	33	34	0	0	0	18420	42083
4021	3.6	28	26	1	0	1	22729	58333
1416	3.7	27	31	0	0	0	04843	46136
1438	4	23	34	0	0	1	46130	38113
6011	3.85	21	26	1	0	1	24983	31410
5183	3.9	24	25	0	0	0	68760	34167
5895	3.6	32	24	1	0	0	17951	46750
2555	3.6	30	31	0	1	0	98115	76445
1780	3.97	32	30	1	0	0	48842	51393
3304	3.9	28	27	1	0	0	71425	34625
3065	3.8	33	35	1	0	0	41858	41052
4532	3.84	30	34	0	0	0	03234	51061
4516	3.1	20	29	1	1	0	06615	46694
1897	3.96	27	25	1	0	0	80045	51724
2541	3.8	29	23	0	0	0	48640	48841
1324	0	33	26	1	0	0	06330	54861
5735	3.8	31	31	0	0	0	44049	42083
684	2.81	33	30	1	0	0	82941	54462
231	3.9	25	26	1	0	0	20010	62617
4300	3.7	25	34	0	1	0	43337	42440
4283	3.2	29	27	1	0	0	61031	47000
2352	3.97	33	29	1	0	0	00624	19873
6677	3.14	32	22	0	0	0	96813	52842
3177	3.66	30	33	0	0	0	43541	34107
4296	3.84	29	30	1	0	0	56654	49500
2758	3.88	28	30	1	0	0	71426	32500
3560	0	23	30	1	0	0	74054	30313
3729	3.914	32	31	1	0	0	01068	55370
4131	3.98	30	29	1	1	0	49459	29076
1202	3.87	31	33	1	0	0	35078	42279
1032	4	29	31	1	0	1	53523	51829
3636	3.92	29	25	1	0	1	96016	61793
538	3.72	28	31	0	0	0	37110	33598
4149	3.74	29	33	0	0	1	64683	38757
1385	3.8	34	30	1	0	1	16372	45739
1059	3.9	33	34	1	1	0	53228	50724
1197	3.7	28	24	1	0	0	05903	36667
1862	3.8	25	29	1	0	1	17023	42941
1422	3.5	28	26	1	0	0	17302	50856
4805	3.6	28	32	1	0	0	05775	35536
1824	3.6	30	29	1	0	0	03845	31590
2217	3.94	25	23	1	0	0	67491	47045
5083	3.8	33	35	0	0	1	44449	46146
4279	3.7	29	33	1	0	0	06897	124555
1177	3.98	28	30	0	0	0	20693	81771
2021	3.93	34	29	1	0	0	77531	47050
3357	3.9	34	32	0	0	1	15770	40078
4204	3.86	33	36	1	0	0	46845	59031
1012	3.7	35	32	0	0	1	04947	40694
1319	3.8	29	31	1	0	0	28756	40560
933	3.93	25	23	0	0	1	75960	41172
4397	3.7	24	34	0	0	0	32174	41349
3348	3.6	33	33	0	0	0	80226	43991
3093	3.7	33	32	1	0	0	80521	40838
1296	3.96	30	28	1	0	0	26202	48375
5193	3.97	35	31	0	0	0	04992	32500
5377	4	24	34	1	0	0	77566	55231
6157	3.7	29	35	1	0	0	85650	52553
3363	3.61	26	34	0	0	0	75442	41875
5342	3.94	34	30	1	0	0	72358	30682
1703	3.82	26	32	0	0	1	33066	46630
2379	3.3	27	32	1	1	0	11366	55492
866	3.82	34	35	0	0	1	14774	39063
5433	3.93	28	35	0	0	0	61735	42386
1884	4	30	33	0	0	1	25669	35455
2719	3.74	33	22	0	0	1	97466	35865
5395	3.74	29	32	1	0	0	01590	67389
1108	3.5	35	26	0	0	1	95223	74737
3904	0	28	26	0	0	0	81631	52130
3056	3.8	35	25	0	0	0	04987	34226
2505	4	33	33	0	0	1	42082	46500
6982	3.9	28	26	0	0	0	03604	54594
209	4	36	27	0	0	0	83252	38525
2408	4	27	31	1	0	1	64034	57133
4339	3.7	35	35	0	0	0	67523	38438
5741	4	24	29	0	0	0	38556	34318
6803	3.8	34	30	1	0	1	68352	33032
4596	3.6	30	35	1	0	1	68932	46875
5045	4	26	32	0	0	1	12144	52619
4038	3.7	34	26	1	1	0	42050	32891
1614	3.98	27	31	0	0	0	07607	60112
2697	3.99	34	35	0	0	0	75503	48110
1186	3.55	26	34	0	0	1	85337	29906
5519	3.9	29	31	0	0	0	76067	34253
6734	3.9	30	31	0	0	1	85225	41654
4675	3.93	23	34	0	0	0	64422	34219
5269	4	26	21	0	0	1	93662	35210
5669	3.9631	35	24	1	0	0	41043	49583
650	3.4	27	30	0	0	0	36611	34375
2631	4	34	31	1	0	0	71238	44764
944	4	26	28	0	0	1	63438	41394
2222	0	30	26	0	0	0	16253	36172
1747	3.64	24	34	0	0	0	65630	59141
1846	3.7	22	31	0	0	0	97362	37882
729	3.92	29	32	1	0	0	25904	43750
1410	3.7	34	34	0	0	0	73044	38830
551	3.9	28	31	1	0	1	65601	38603
6155	3.74	22	31	0	0	0	36052	46250
5054	0	25	17	1	0	0	04964	31875
4478	3.6	35	31	1	0	0	62893	40114
6736	3.8	27	23	0	0	1	84071	51667
6159	3.39	27	21	0	0	0	01057	54640
336	3.88	30	26	1	0	0	91752	44108
1497	3.9	27	26	1	0	0	87402	57342
6262	3.9	19	28	0	0	0	43344	40867
4814	3.26	29	34	1	0	0	93036	36631
5610	3.7	27	28	1	0	1	60961	54432
3747	3.9	19	33	1	0	0	49717	58276
4648	0	30	24	1	0	0	56013	40278
1447	3.96	30	33	1	0	1	61052	51036
536	3.7	32	31	1	0	1	99622	42813
4471	3.5	30	29	0	1	0	66541	32500
1119	3.8	25	26	0	1	0	27856	41962
1276	0	24	25	0	0	1	04634	31875
1176	3.98	29	25	1	0	0	93442	49857
1696	3.97	29	32	1	0	0	57752	29315
1997	3.14	28	31	1	0	0	35976	41946
532	3.97	25	29	1	0	0	25109	26907
3539	3.97	35	31	1	0	0	92536	48125
6833	3.81	22	21	0	1	1	15133	42493
1164	3.1	24	30	1	0	0	62823	41916
1718	3.78	26	27	0	0	1	92356	41272
2662	3.5	28	26	0	0	0	37211	37989
3876	3.9	27	32	1	0	0	90713	64290
6510	4	22	34	1	0	0	92371	48811
1017	4	35	23	1	0	0	65441	37240
6350	3.77	31	33	1	0	0	85756	34817
5659	4	31	27	1	0	0	63939	26206
6970	4	29	35	1	0	0	37367	33688
6888	3.7	30	27	0	0	1	20710	36547
888	3.9	31	33	0	0	1	37643	31878
680	4	34	30	0	0	1	62941	32478
4539	3.7	32	25	1	0	0	78249	47681
2164	4	22	32	1	0	0	35130	45469
275	3.85	19	29	0	1	0	50438	45394
1136	3.5	27	34	1	0	1	24555	34798
181	4	34	27	1	0	0	04671	53750
4081	3.96	25	28	1	1	0	64126	22904
2380	3.5	29	28	1	0	1	48025	92768
1693	3.6	32	31	0	0	0	57773	37438
5861	3.9	32	31	0	0	0	71030	43281
1168	0	27	22	1	0	0	15696	41750
5601	3.5	33	33	0	0	0	36738	41250
69	3	25	33	0	0	0	36344	34431
1570	3.9	24	26	0	0	0	12205	46321
4168	3.7	30	33	0	0	0	19403	62412
6270	4	34	35	1	0	0	30573	48944
409	4	34	33	1	0	0	43571	59516
3797	4	34	29	0	0	0	96815	51090
309	3.86	29	29	0	0	0	25908	48281
3428	0	27	34	1	0	0	46377	51923
2536	3.8	29	24	0	0	0	24520	47961
2751	4	30	28	1	0	0	59532	29760
4848	4	28	31	1	0	0	37656	36466
2434	3.8	27	27	1	0	0	76258	49868
6241	3.7	36	26	0	0	0	83706	41273
6475	3.95	26	30	0	0	0	78705	34914
248	3.8	34	29	1	0	0	85940	44900
4520	3.71	28	34	1	0	0	62034	61882
3156	3.7	23	25	0	1	0	83001	50639
6090	3.8	33	26	0	0	0	76065	57184
2979	3.79	34	24	1	0	0	36832	36565
5328	3.75	30	28	0	0	1	95445	48804
4253	4	27	25	1	0	0	66942	36250
3896	3.84	36	33	1	0	0	36256	37622
5420	3.76	34	29	0	0	1	80920	59032
2498	3.8	34	35	1	1	0	72437	36952
6936	4	27	36	0	0	0	15475	37196
3182	3.89	30	26	1	0	0	49922	47222
4018	0	24	27	1	0	0	26424	30333
6387	3.61	30	24	1	0	0	57460	39167
5527	3.79	24	31	0	0	0	74469	32028
2823	3.29	28	23	1	0	0	79233	33750
6587	3.7	30	22	1	1	1	14013	37560
5751	3.8	34	35	1	0	0	17930	41250
2470	0	26	29	1	0	0	95552	47115
762	3.9	25	35	1	0	0	71269	32454
2103	3.89	32	31	0	0	0	12116	31217
6974	3.9	33	29	1	0	0	33947	40630
5491	3.5	35	33	0	0	0	50247	50123
1526	4	28	25	0	0	0	80033	46059
5604	3.78	28	29	0	1	0	10706	100147
228	3.98	35	32	1	0	1	58631	46607
1591	3.81	32	28	1	0	0	72450	37253
3908	3.8	30	29	1	0	0	79104	26320
6571	3.77	28	31	1	0	0	92335	31347
3978	3.7	28	30	1	0	0	52533	33883
5973	0	33	35	0	0	0	99153	54821
6995	4	32	32	1	0	0	05262	42819
4716	3.4	28	27	1	0	0	20715	68790
5653	3.9	30	35	1	0	0	45238	41386
2234	3.99	29	25	1	0	0	55707	47471
5980	3.7	24	28	1	0	0	28694	36022
6204	3.9	25	22	1	1	1	33868	38180
3198	3.8	26	28	1	0	0	84051	72614
6505	3.8	23	29	1	0	0	06441	77768
2000	3.9	29	30	1	0	0	56087	41133
802	3.9	29	25	1	0	0	94542	66376
2459	4	32	27	1	0	0	16051	43077
1022	3.85	33	32	0	1	1	27040	52907
138	4	30	31	0	0	1	31825	28527
5918	3.6	25	27	0	0	0	18433	45152
998	3.88	31	31	1	0	0	64863	26061
2664	3.52	31	26	1	0	0	97539	40403
5821	4	27	27	0	1	0	71857	37292
5649	0	24	28	1	1	0	51528	36250
2281	0	28	30	1	0	1	67545	42875
188	3.942	34	31	1	0	0	52054	40673
291	3.6	30	34	0	0	0	29349	42043
756	0	22	24	1	0	0	36078	45199
5191	0	28	19	1	1	0	15779	37383
758	3.57	20	30	0	0	0	19056	49481
3875	0	32	26	0	0	0	02671	52875
2519	3.9	34	33	1	0	0	75124	36412
70	3.7	24	28	1	0	0	55370	49125
2262	0	31	24	1	0	0	50466	40824
6025	3.79	26	35	1	0	0	68144	48130
4482	3.5	34	30	0	0	1	06320	42154
1147	3.88	23	26	1	1	0	84106	44001
3768	3.72	36	29	1	0	0	06416	70593
107	3.7	28	33	1	0	1	66439	31614
5543	0	35	24	0	0	0	72431	27045
638	4	33	31	0	0	1	56151	41570
1950	3.6	32	25	0	0	1	40769	31970
1952	3.8	33	34	1	0	0	31831	36932
1191	3.88	30	30	1	0	0	48617	44551
4793	3.7	34	30	0	0	0	89519	78622
5878	4	33	28	1	0	0	13116	46065
283	3.9	35	35	1	0	0	15116	54281
1886	3.98	31	31	1	0	0	53404	34258
5082	4	26	34	1	1	0	72645	29732
5351	3.4	33	32	1	0	1	47368	37686
3663	3.8	30	31	1	0	0	27863	38741
484	3.8	26	30	1	0	1	24920	26429
6552	3.54	26	30	1	0	1	27941	44350
1677	3.92	28	29	1	0	0	71045	41856
4114	3.1	26	34	1	1	0	23156	40208
2315	3.84	35	24	1	0	0	99346	43977
4293	0	25	33	1	0	0	47232	42259
523	0	19	23	0	0	0	14769	46141
6110	3.7	26	34	0	0	0	68417	51103
3295	3.76	34	32	1	0	0	01862	59729
2090	3.6	27	28	1	0	0	10704	56182
3770	4	28	20	1	0	0	80517	43761
6140	3.9	30	30	0	1	0	95636	56786
656	4	24	35	1	0	0	86315	45699
2917	3.96	33	27	1	0	0	03260	70500
6514	3.97	23	28	0	0	1	33166	40559
4871	3.94	36	30	1	0	1	36033	32104
3218	3.4	28	20	0	0	0	46376	44583
4215	3.7	25	29	0	0	0	63952	42981
3194	4	32	31	1	0	0	65438	26700
3823	3.58	28	30	0	0	1	33433	52762
1101	3.97	33	35	0	0	0	86030	38917
4226	3.8	30	29	0	0	0	78159	40750
6134	3.79	28	26	1	0	1	23663	37315
2374	3.9	30	27	1	0	0	23069	42439
4392	3.88	35	30	1	0	0	58752	69000
2793	4	27	29	0	0	0	94158	112826
2898	3.72	36	30	1	0	0	73548	35673
1104	3.84	26	23	1	1	1	30809	63117
462	3.4	26	35	1	0	1	03741	49412
5198	3.26	30	27	1	0	0	77423	39555
419	3.59	22	25	1	1	1	15731	29215
2248	3.9	33	28	1	0	0	41006	41834
6876	3.6	25	25	1	0	0	51510	42110
6094	3.5	24	31	0	0	0	24054	32413
2598	3.9	26	32	0	0	1	16637	37721
3487	3.63	26	29	1	0	0	54656	41344
2551	3.93	31	29	1	0	0	80443	42112
5641	3.54	29	35	0	0	1	66962	45525
3822	3.46	36	29	1	0	1	30830	37964
1294	3.8	28	32	0	0	0	11788	74005
6683	3.87	27	33	0	0	0	63961	30694
1527	3.9	30	28	0	0	0	62856	40769
6192	3.8	27	35	0	0	0	86032	50682
2188	3.72	30	31	1	0	0	84511	44009
6158	3.8	27	28	0	0	0	79718	35391
3720	3.8	33	33	0	0	0	95527	51771
5448	3.8	28	27	1	0	0	45361	48438
1105	3.9	28	29	0	0	0	55956	47098
4262	3.8	32	26	1	0	0	78004	70156
6956	3.63	36	29	1	0	0	95442	61589
2944	3.9	19	23	0	0	0	44274	80481
4508	3.7	32	27	0	0	0	71021	22083
6181	3.9	33	34	0	0	1	03885	84181
3420	3.8	27	28	0	0	0	01350	66250
2126	3.6	28	32	0	0	1	16833	34136
5959	3.9	27	34	0	0	0	00921	23456
5943	3.9	33	30	0	1	0	25142	42073
2088	3.99	34	34	1	0	0	42351	45994
6784	4	31	30	1	0	1	65203	47387
6118	3.9	29	25	1	0	0	65647	28608
1126	3.8	30	32	0	1	1	33147	26436
325	3.6	29	26	0	0	0	78343	46964
891	3.96	28	23	0	0	0	51331	31000
3611	3.89	25	31	1	0	1	74651	30602
2653	3.8	20	35	1	0	0	14517	42689
4902	4	32	33	0	0	1	56374	43739
3094	3.62	30	31	1	0	1	31552	41310
4628	3.86	26	25	0	0	0	47598	41085
2899	4	28	35	1	0	0	82412	56250
543	3.9	27	31	1	0	0	47932	45691
5133	3.85	20	33	0	0	0	67212	43208
1337	0	28	21	1	0	0	71356	29449
5712	3.9	29	34	1	0	0	54465	34028
318	3.69	30	32	0	0	0	39189	30465
5454	3.9	27	31	1	0	1	78022	39917
2570	3.9	29	29	0	0	0	08052	50496
3030	3.9	32	25	0	0	1	98233	46461
3402	3.8	27	30	0	0	0	37207	34083
1636	3.69	26	31	1	0	0	75229	51137
4923	0	25	23	1	0	0	76664	36276
6543	4	34	29	0	0	0	56289	48958
4051	3.6	25	29	1	0	0	77054	49844
2136	3.7	30	27	0	0	1	14510	41258
4373	3.9	31	26	0	0	1	32130	35703
5065	3.8	35	34	1	1	0	46932	44352
6942	3.86	35	34	0	0	0	48430	56457
4008	3.9	25	31	1	1	0	75218	55946
298	3.8	26	33	1	0	1	54482	45939
2709	3.74	34	35	0	0	1	02919	50492
5810	4	30	28	0	0	1	52217	40238
2997	4	28	34	0	0	0	75415	67083
4457	4	29	34	1	0	1	83244	43542
5618	3.5	29	33	1	0	0	86046	39947
4550	4	25	33	0	0	1	76227	55218
4700	3.9	28	34	1	0	0	01262	57844
6296	0	34	34	0	0	1	95249	45944
3651	3.7	30	33	0	0	0	38951	30625
2560	3.9	33	35	1	0	0	95326	49673
6070	3.9	26	27	0	0	0	73141	32296
6881	3.65	34	35	1	0	0	80403	80675
2367	3.97	35	35	1	0	0	23025	27135
1672	4	26	35	0	0	0	34211	70833
4644	3.96	27	33	0	0	0	67842	36406
1396	3.91	35	27	0	0	0	23079	40208
1676	3.7	35	33	0	0	1	76135	47364
3352	3.84	24	33	0	0	1	84774	45650
3095	3.78	34	28	1	0	0	15467	38500
5588	3.7	31	31	0	1	0	13625	47188
4629	3.65	35	36	0	0	0	10010	104327
2124	3.67	27	27	1	0	0	98635	38413
5040	4	26	35	0	0	0	56556	40647
4019	3.7	21	28	0	0	0	84635	47188
4475	4	35	30	1	0	0	22922	41692
2082	3.9	23	35	0	0	1	47431	28750
2929	4	32	30	0	0	0	12482	50074
3454	3.94	30	28	1	0	0	43736	34375
4914	3.7	34	34	1	0	0	20751	53507
4009	3.8	34	28	0	0	0	38645	30833
2801	3.84	29	34	0	0	0	60455	42328
3676	4	26	33	0	0	0	01440	44396
6405	3.7	26	29	1	1	0	93451	40229
6038	3.76	35	34	0	0	0	38229	37256
6713	4	32	29	0	0	0	17509	41370
602	3.6	28	35	0	0	0	89117	42928
5792	3.6	35	24	1	0	0	66007	50413
3531	3.5	25	35	0	1	0	03835	46181
2733	4	33	32	1	0	0	36439	37188
1813	3.9	30	32	0	0	0	28442	32833
5396	3.56	35	31	1	0	0	27243	47594
6978	3.9	26	32	0	0	0	04259	44304
4661	4	28	31	1	0	0	61553	35156
4955	4	29	28	1	0	0	14225	41524
383	3.7	26	27	0	0	0	57065	39125
5984	3.87	34	33	1	0	0	69034	36818
6443	3.99	30	35	1	0	0	84001	60781
5187	3.6	29	33	0	0	0	47360	45938
4366	3.83	35	33	1	0	0	52555	26915
4439	3.6	25	26	0	0	0	17552	50688
1411	3.3	27	28	0	0	0	86303	44233
837	3.72	36	27	0	0	1	27858	42688
1768	3.97	31	27	0	0	0	07481	107374
140	3.7	29	33	1	0	0	63532	30996
3803	3.76	33	34	0	0	1	99547	43750
4116	3.9	35	29	0	0	1	79836	26652
726	3.6	33	34	0	0	1	74001	36750
3915	3.7	32	30	0	0	0	96860	20938
3308	3.8	34	29	0	0	0	80020	58687
4881	3.8	31	27	1	0	0	16724	33125
2561	3.4	32	26	1	0	0	65325	36454
137	3.52	27	29	0	0	0	91006	65518
2112	3.8	30	30	0	1	0	67142	44583
1129	3.8	27	34	0	0	0	71851	27872
1800	3.4	22	27	0	0	0	42431	40373
964	3.96	22	25	0	0	1	81057	38472
3475	4	28	32	1	0	0	39160	26000
2804	3.2	34	24	1	0	0	56096	45246
5391	3.9	29	35	0	0	0	70131	40642
1868	3.6	26	31	0	0	0	05473	52434
6086	3.88	29	31	1	0	0	64631	37917
5553	3.92	22	25	1	1	0	72106	37071
1315	3.4	27	34	1	0	0	79706	50226
5698	3.3	32	23	0	0	1	62893	40114
1613	3.94	30	34	0	0	0	16882	32778
6601	3.85	36	29	1	0	1	72642	37202
3008	3.98	26	26	1	0	1	93103	49853
7007	3.53	24	29	0	1	0	28423	31530
1401	3.9	26	28	0	0	0	99692	40956
953	3.96	24	29	1	0	0	44253	46331
2386	3.8	28	29	1	0	0	50240	52167
4348	3.9	36	34	0	0	0	12847	45000
5726	3.8	33	34	0	1	0	55066	44704
359	3.96	23	35	0	0	0	85643	35569
6795	4	34	32	1	0	0	14103	41455
5492	3.88	26	35	0	0	0	12130	52981
5029	3.84	30	28	0	1	0	23434	44452
2372	3.8	28	27	1	0	1	08534	103446
6743	3.46	27	29	0	0	0	83286	40156
561	4	34	29	1	0	0	56657	31364
534	0	32	26	1	1	0	62353	42799
3528	3.6	28	25	0	0	0	06237	69191
6407	3.9	33	24	1	1	0	76825	37456
2788	4	25	25	1	0	0	37398	44641
6560	3.8	32	26	0	0	0	48157	60048
3052	3.4	30	29	1	0	1	76861	41210
134	3.93	34	34	0	1	0	64062	49900
956	3.7	32	23	1	0	0	37340	37472
5270	3.7	27	28	0	0	1	01360	60614
6562	3.98	33	31	0	0	0	85755	82375
5969	3.79	30	31	0	0	0	39082	31555
4178	4	31	29	0	1	0	55331	84868
2882	3.89	28	31	0	0	0	60526	70733
4876	3.8	24	28	1	1	1	84501	43813
3821	3.95	31	30	1	0	1	85602	42590
2416	3.7	35	29	1	0	0	65401	40584
711	3.7	30	24	1	0	1	56384	41118
1293	3.9	33	30	1	0	0	71473	29464
1985	3.9	36	26	1	0	1	57792	35962
1957	3.7	25	29	0	0	1	92225	40875
6751	3.81	34	24	0	0	0	12865	42303
6277	3.72	24	33	1	0	0	19522	47105
3943	3.76	30	24	0	1	0	93215	30492
3872	3.93	30	26	0	0	1	42367	34605
5137	3.87	30	26	0	0	1	29662	40567
4267	3.6	28	27	0	0	0	49905	36642
3719	4	28	30	0	0	0	90743	160375
2216	3.63	26	34	1	0	1	71970	32969
3633	3.9	34	30	1	0	0	62449	36483
1462	3.88	29	32	1	0	0	24555	34798
2190	3.7	23	27	1	0	1	32631	61382
3456	3.67	34	24	1	0	1	46809	34450
916	3.8	28	25	1	0	0	31551	36696
5646	3.947	28	30	1	1	0	80927	65377
4275	3.9	30	34	1	0	0	27937	44545
3494	3.94	30	23	1	0	1	29842	32575
1625	3.7	24	32	1	0	0	12997	41192
4533	4	28	33	1	0	0	99684	53125
5863	3.6	30	33	0	0	0	12917	41142
1645	3.9	28	22	0	0	0	74530	35750
4112	3.95	32	27	1	0	1	97522	40302
290	3.9	27	28	0	0	0	47016	55875
819	0	24	33	1	0	0	89413	59844
1175	3.96	25	28	0	0	0	72321	37344
5096	3.8	27	35	0	1	0	62312	37448
4477	3.7	26	33	1	1	0	50014	47591
4985	3.75	26	34	1	0	0	59762	45000
6804	0	27	22	0	0	0	55965	41205
3491	3.9	31	31	1	0	0	66758	23250
4924	0	27	26	1	1	0	58779	46458
3090	2.9	26	25	0	0	1	64752	43571
6184	3.74	27	32	1	0	1	70501	27307
4174	3.86	25	23	1	0	0	05762	32604
2933	3.9	27	27	1	0	0	04921	33191
3990	3.84	29	27	0	0	0	60455	42328
3508	3.9	29	29	0	0	0	85379	46189
6308	3.87	30	26	1	0	0	25159	38960
6852	3.7	27	33	0	0	0	50469	42118
2030	4	30	28	0	0	1	55704	41563
6633	3.9	25	29	1	0	1	73530	40250
3423	4	35	32	0	0	1	29564	32609
3296	4	35	34	1	0	0	15051	44286
1559	3.83	35	32	1	0	0	17961	51221
6473	4	25	31	0	1	0	22652	44861
3901	3.9	26	31	0	0	0	55128	50997
1801	3.9	25	29	1	0	1	62703	37500
6920	3.69	33	27	0	0	1	28524	19861
4289	3.5	32	32	0	0	0	36738	41250
3126	3.8	34	29	1	0	1	67869	43636
5009	3.9	35	32	0	0	0	32903	60924
2701	0	24	18	1	0	0	56670	33281
4287	4	31	36	0	1	0	44106	42291
6900	4	34	30	1	0	0	40047	48071
5455	3.9	36	36	0	0	0	38621	26719
4962	3.8	22	31	0	0	0	56389	50357
3271	0	24	22	1	1	0	38720	26250
347	4	31	30	0	0	0	50701	41108
1289	3.8	31	30	0	0	0	68350	40625
6574	3.1	31	29	0	0	0	72530	34583
2883	3.73	29	30	1	0	0	29728	32279
4817	3.7	31	36	1	0	0	17522	42073
5644	3.68	35	34	1	0	0	97357	29722
6138	3.8	32	29	1	0	0	48853	34688
936	3.5	34	35	0	0	1	04424	28816
514	3.6	35	34	1	0	1	63852	29583
4136	3.86	34	34	1	0	1	25241	36396
4580	3.8	31	26	1	0	0	12594	53874
6686	4	27	22	1	0	0	77014	33493
5260	3.9	35	33	1	0	0	61814	35662
4689	3.7	26	28	0	0	1	03597	50417
593	3.82	32	33	0	0	0	60953	36583
5975	3.3	27	28	0	0	0	27712	56508
5015	3.5	28	35	0	0	1	81092	40523
65	3.98	23	28	1	1	1	35083	40377
3546	3.7	25	35	1	0	1	90247	35154
2928	3.83	25	35	0	0	0	26292	37708
6389	4	34	30	0	0	1	27924	28125
4229	4	31	29	0	0	1	73644	39639
5986	3.7	36	32	1	0	1	93905	31172
3615	3.7	23	30	0	0	1	08734	60771
6963	3.79	31	33	1	0	0	48422	44468
6314	0	30	34	1	0	0	61755	51482
2666	4	23	32	0	0	0	95703	41875
