STDNT_ID	TERM_CD	SBJCT_CD	CATLG_NBR	CRSE_CMPNT_CD	GRD_PNTS_PER_UNIT_NBR	UNITS_ERND_NBR	EXCL_CLASS_CUM_GPA
4401	1	Chemistry, General	83	LEC	3	1	3.254
4176	2	Chemistry, General	83	LEC	3	1	3.256
5115	1	Chemistry, General	83	LEC	3.3	1	3.829
2580	2	Chemistry, General	83	LEC	3.3	1	3.572
1083	1	Chemistry, General	83	LEC	3	1	3.019
2104	2	Chemistry, General	83	LEC	3	1	3.389
1029	2	Chemistry, General	83	LEC	3	1	3.211
146	1	Chemistry, General	83	LEC	3	1	3.386
4600	1	Chemistry, General	83	LEC	3	1	3.41
1782	1	Chemistry, General	83	LEC	3	1	3.143
2787	1	Chemistry, General	83	LEC	2.7	1	2.757
4905	2	Chemistry, General	83	LEC	3.3	1	3.496
6328	2	Chemistry, General	83	LEC	3	1	3.221
4042	2	Chemistry, General	83	LEC	3	1	3.211
2783	1	Chemistry, General	83	LEC	3.7	1	3.875
575	1	Chemistry, General	83	LEC	3	1	3.183
3982	1	Chemistry, General	83	LEC	3.7	1	4
4547	2	Chemistry, General	83	LEC	3	1	3.319
2836	1	Chemistry, General	83	LEC	2.7	1	2.823
5742	1	Chemistry, General	83	LEC	3	1	3.483
5788	5	Chemistry, General	83	LEC	2.7	1	2.854
3962	5	Chemistry, General	83	LEC	3.3	1	3.51
5954	1	Chemistry, General	83	LEC	3.3	1	3.514
4367	1	Chemistry, General	83	LEC	3.3	1	3.8
5302	1	Chemistry, General	83	LEC	3.3	1	3.779
3530	1	Chemistry, General	83	LEC	3.3	1	3.517
5753	2	Chemistry, General	83	LEC	3	1	3.157
4062	1	Chemistry, General	83	LEC	3.3	1	3.5
4708	2	Chemistry, General	83	LEC	3	1	2.956
6315	5	Chemistry, General	83	LEC	3	1	2.947
3449	1	Chemistry, General	83	LEC	3	1	3.509
6675	1	Chemistry, General	83	LEC	2.7	1	2.767
448	1	Chemistry, General	83	LEC	2.7	1	2.767
6052	1	Chemistry, General	83	LEC	3	1	3.133
5724	2	Chemistry, General	83	LEC	3	1	3.129
5200	5	Chemistry, General	83	LEC	2.7	1	2.87
5466	1	Chemistry, General	83	LEC	3	1	2.9
3059	1	Chemistry, General	83	LEC	2.7	1	2.875
4157	6	Biology/Biological Sciences, General	208	LEC	3.7	4	3.742
949	2	Biology/Biological Sciences, General	208	LEC	1	4	1.521
1611	2	Biology/Biological Sciences, General	208	LEC	2.7	4	3.252
350	2	Biology/Biological Sciences, General	208	LEC	3.3	4	3.44
6729	2	Biology/Biological Sciences, General	208	LEC	2.3	4	2.826
4715	1	Biology/Biological Sciences, General	208	LEC	3.7	4	3.72
3425	5	Biology/Biological Sciences, General	208	LEC	3.3	4	3.74
2595	6	Biology/Biological Sciences, General	208	LEC	3	4	3.575
4866	5	Biology/Biological Sciences, General	208	LEC	3	4	3.358
2934	5	Biology/Biological Sciences, General	208	LEC	3.3	4	3.715
5536	1	Biology/Biological Sciences, General	208	LEC	1.7	4	2.133
5046	2	Biology/Biological Sciences, General	208	LEC	3	4	3.261
3822	1	Biology/Biological Sciences, General	208	LEC	3.7	4	3.782
6761	1	Biology/Biological Sciences, General	208	LEC	3.7	4	3.85
472	6	Biology/Biological Sciences, General	208	LEC	2.7	4	3.094
6879	2	Biology/Biological Sciences, General	208	LEC	3	4	3.254
4583	6	Biology/Biological Sciences, General	208	LEC	3	4	3.234
3885	1	Biology/Biological Sciences, General	208	LEC	3	4	3.257
6847	9	Biology/Biological Sciences, General	208	LEC	2	4	2.376
2662	6	Biology/Biological Sciences, General	208	LEC	3.7	4	3.973
959	6	Biology/Biological Sciences, General	208	LEC	2	4	2.295
406	9	Biology/Biological Sciences, General	208	LEC	3.7	4	3.866
6130	6	Biology/Biological Sciences, General	208	LEC	3.3	4	3.563
451	5	Biology/Biological Sciences, General	208	LEC	2.7	4	2.789
6236	2	Biology/Biological Sciences, General	208	LEC	3.3	4	3.867
154	1	Biology/Biological Sciences, General	208	LEC	2.7	4	3.164
1481	2	Biology/Biological Sciences, General	208	LEC	3.3	4	3.671
6861	2	Biology/Biological Sciences, General	208	LEC	2	4	2.247
6861	5	Biology/Biological Sciences, General	208	LEC	2.3	4	2.6
4174	1	Biology/Biological Sciences, General	208	LEC	2	4	2.7
5506	1	Biology/Biological Sciences, General	208	LEC	3	4	3.527
6096	2	Biology/Biological Sciences, General	208	LEC	2.7	4	2.932
6334	1	Biology/Biological Sciences, General	208	LEC	3.7	4	3.636
1855	1	Biology/Biological Sciences, General	208	LEC	3	4	3.367
6792	5	Biology/Biological Sciences, General	208	LEC	2.3	4	2.708
1643	1	Biology/Biological Sciences, General	208	LEC	2	4	2.567
4572	2	Biology/Biological Sciences, General	208	LEC	2.7	4	3.027
1863	2	Biology/Biological Sciences, General	208	LEC	3.7	4	3.868
2646	2	Biology/Biological Sciences, General	208	LEC	3.7	4	3.964
5920	2	Biology/Biological Sciences, General	208	LEC	2	4	2.51
2639	1	Biology/Biological Sciences, General	208	LEC	3	4	3.536
6548	6	Biology/Biological Sciences, General	208	LEC	2.7	4	2.98
5600	5	Biology/Biological Sciences, General	208	LEC	2	4	2.469
765	2	Biology/Biological Sciences, General	208	LEC	3.3	4	3.683
1492	6	Biology/Biological Sciences, General	208	LEC	2.7	4	2.763
6306	2	Biology/Biological Sciences, General	208	LEC	3.7	4	3.793
5384	1	Biology/Biological Sciences, General	208	LEC	2.7	4	2.85
14	9	Biology/Biological Sciences, General	208	LEC	3	4	3.296
1151	2	Biology/Biological Sciences, General	208	LEC	3	4	3.205
6649	2	Biology/Biological Sciences, General	208	LEC	2.7	4	2.97
4136	6	Biology/Biological Sciences, General	208	LEC	3.3	4	3.661
6549	5	Biology/Biological Sciences, General	208	LEC	2.7	4	3.047
1702	1	Biology/Biological Sciences, General	208	LEC	2.7	4	3
3481	5	Biology/Biological Sciences, General	208	LEC	3	4	3.324
6150	1	Biology/Biological Sciences, General	208	LEC	3.7	4	3.767
1979	2	Biology/Biological Sciences, General	208	LEC	3	4	3.421
13	2	Biology/Biological Sciences, General	208	LEC	3.3	4	3.813
2068	2	Biology/Biological Sciences, General	208	LEC	2.7	4	3.212
6932	2	Biology/Biological Sciences, General	208	LEC	2	4	2.358
5961	2	Biology/Biological Sciences, General	208	LEC	2.7	4	3.1
4167	1	Biology/Biological Sciences, General	208	LEC	2.7	4	3.1
3346	2	Biology/Biological Sciences, General	208	LEC	3	4	3.26
1640	2	Biology/Biological Sciences, General	208	LEC	3.3	4	3.757
1877	1	Biology/Biological Sciences, General	208	LEC	3.7	4	3.9
5916	5	Biology/Biological Sciences, General	208	LEC	2.3	4	2.884
1015	1	Biology/Biological Sciences, General	208	LEC	2.7	4	2.993
773	5	Biology/Biological Sciences, General	208	LEC	3	4	3.133
2106	1	Biology/Biological Sciences, General	208	LEC	3.3	4	3.567
1275	6	Biology/Biological Sciences, General	208	LEC	2.3	4	2.81
572	2	Biology/Biological Sciences, General	208	LEC	2.7	4	2.858
3000	9	Biology/Biological Sciences, General	208	LEC	2.3	4	2.793
1344	5	Biology/Biological Sciences, General	208	LEC	2.3	4	2.763
4586	2	Biology/Biological Sciences, General	208	LEC	3.3	4	3.742
4386	5	Biology/Biological Sciences, General	208	LEC	3	4	3.653
1135	1	Biology/Biological Sciences, General	208	LEC	2.7	4	2.957
6426	5	Biology/Biological Sciences, General	208	LEC	3	4	3.53
6321	5	Biology/Biological Sciences, General	208	LEC	3	4	3.374
4337	2	Biology/Biological Sciences, General	208	LEC	3	4	3.246
2847	1	Biology/Biological Sciences, General	208	LEC	2.7	4	3.013
2458	2	Biology/Biological Sciences, General	208	LEC	3	4	3.611
2600	2	Biology/Biological Sciences, General	208	LEC	3	4	3.106
584	1	Biology/Biological Sciences, General	208	LEC	3	4	3.364
3679	5	Biology/Biological Sciences, General	208	LEC	2.7	4	2.834
6014	2	Biology/Biological Sciences, General	208	LEC	3	4	3.316
6125	6	Biology/Biological Sciences, General	208	LEC	2	4	2.42
2748	5	Biology/Biological Sciences, General	208	LEC	3	4	3.279
3786	2	Biology/Biological Sciences, General	208	LEC	2.7	4	3.04
4740	2	Biology/Biological Sciences, General	208	LEC	3	4	3.307
3281	2	Biology/Biological Sciences, General	208	LEC	3.3	4	3.535
5410	5	Biology/Biological Sciences, General	208	LEC	1.3	4	2.063
2691	2	Biology/Biological Sciences, General	208	LEC	2.7	4	3.085
5241	1	Biology/Biological Sciences, General	208	LEC	3.3	4	3.5
4080	2	Biology/Biological Sciences, General	208	LEC	2.7	4	3.096
2252	2	Biology/Biological Sciences, General	208	LEC	3.3	4	3.696
5424	2	Biology/Biological Sciences, General	208	LEC	3.7	4	3.671
3485	6	Biology/Biological Sciences, General	208	LEC	3.3	4	3.463
6316	1	Biology/Biological Sciences, General	208	LEC	2	4	2.433
1789	1	Biology/Biological Sciences, General	208	LEC	3	4	3.385
1302	5	Biology/Biological Sciences, General	208	LEC	3	4	3.548
4985	5	Biology/Biological Sciences, General	208	LEC	2.3	4	2.577
4562	2	Biology/Biological Sciences, General	208	LEC	2.7	4	2.886
5770	5	Biology/Biological Sciences, General	208	LEC	3	4	3.192
5423	2	Biology/Biological Sciences, General	208	LEC	3	4	3.148
5834	6	Biology/Biological Sciences, General	208	LEC	3.7	4	3.854
6611	2	Biology/Biological Sciences, General	208	LEC	2.3	4	2.903
1541	5	Biology/Biological Sciences, General	208	LEC	3	4	3.248
2180	5	Biology/Biological Sciences, General	208	LEC	3.3	4	3.793
5111	2	Biology/Biological Sciences, General	208	LEC	2.7	4	2.885
1575	1	Biology/Biological Sciences, General	208	LEC	3	4	3.527
1627	5	Biology/Biological Sciences, General	208	LEC	2.3	4	2.726
3301	1	Biology/Biological Sciences, General	208	LEC	3	4	3.314
193	2	Biology/Biological Sciences, General	208	LEC	2.7	4	2.812
193	5	Biology/Biological Sciences, General	208	LEC	2.3	4	2.555
3371	5	Biology/Biological Sciences, General	208	LEC	3	4	3.437
2493	1	Biology/Biological Sciences, General	208	LEC	2.7	4	2.825
1160	1	Biology/Biological Sciences, General	208	LEC	3.3	4	3.664
5665	6	Biology/Biological Sciences, General	208	LEC	2.3	4	2.782
6214	1	Biology/Biological Sciences, General	208	LEC	2	4	2.133
3541	1	Biology/Biological Sciences, General	208	LEC	3.3	4	3.85
557	14	Biology/Biological Sciences, General	208	LEC	3.7	4	3.883
1505	1	Biology/Biological Sciences, General	208	LEC	2.7	4	3.2
2677	6	Biology/Biological Sciences, General	208	LEC	2.7	4	3.303
3471	2	Biology/Biological Sciences, General	208	LEC	2.7	4	3.081
4088	5	Biology/Biological Sciences, General	208	LEC	2	4	2.283
1564	1	Biology/Biological Sciences, General	208	LEC	3	4	3.367
2472	2	Biology/Biological Sciences, General	208	LEC	2.7	4	2.964
4466	9	Biology/Biological Sciences, General	208	LEC	2.7	4	3.418
6297	9	Biology/Biological Sciences, General	208	LEC	3.3	4	3.528
1320	6	Biology/Biological Sciences, General	208	LEC	3	4	3.281
1003	1	Biology/Biological Sciences, General	208	LEC	3.7	4	3.838
3657	2	Biology/Biological Sciences, General	208	LEC	3	4	3.381
5882	10	Biology/Biological Sciences, General	208	LEC	3.3	4	3.656
5028	5	Biology/Biological Sciences, General	208	LEC	3	4	3.408
5238	6	Biology/Biological Sciences, General	208	LEC	3	4	3.353
3880	6	Biology/Biological Sciences, General	208	LEC	2.3	4	2.359
5022	9	Biology/Biological Sciences, General	208	LEC	3	4	3.276
362	5	Biology/Biological Sciences, General	208	LEC	3	4	3.362
4940	2	Biology/Biological Sciences, General	208	LEC	1.7	4	2.48
2183	9	Biology/Biological Sciences, General	208	LEC	3.3	4	3.661
2732	9	Biology/Biological Sciences, General	208	LEC	3.3	4	3.567
1200	2	Biology/Biological Sciences, General	208	LEC	3	4	3.056
5675	6	Biology/Biological Sciences, General	208	LEC	2.7	4	2.947
6434	9	Biology/Biological Sciences, General	208	LEC	2.7	4	3.069
3721	1	Biology/Biological Sciences, General	208	LEC	2.7	4	2.973
351	2	Biology/Biological Sciences, General	208	LEC	2.7	4	3.133
2574	2	Biology/Biological Sciences, General	208	LEC	3	4	3.041
6408	2	Biology/Biological Sciences, General	208	LEC	3.3	4	3.708
6726	2	Biology/Biological Sciences, General	208	LEC	3	4	3.544
5319	9	Biology/Biological Sciences, General	208	LEC	1.7	4	2.043
3185	5	Biology/Biological Sciences, General	208	LEC	3.7	4	3.87
5481	2	Biology/Biological Sciences, General	208	LEC	2.7	4	3.056
3037	1	Biology/Biological Sciences, General	208	LEC	2.3	4	2.7
1881	1	Biology/Biological Sciences, General	208	LEC	2.3	4	2.7
1542	1	Biology/Biological Sciences, General	208	LEC	2.7	4	3.125
3790	2	Biology/Biological Sciences, General	208	LEC	2.7	4	3
707	2	Biology/Biological Sciences, General	208	LEC	3	4	3.33
6687	2	Biology/Biological Sciences, General	208	LEC	2.3	4	2.833
1512	1	Biology/Biological Sciences, General	208	LEC	3.7	4	3.721
2359	6	Biology/Biological Sciences, General	208	LEC	3	4	3.468
3654	1	Biology/Biological Sciences, General	208	LEC	3.3	4	3.767
3038	9	Biology/Biological Sciences, General	208	LEC	3.3	4	3.545
4262	1	Biology/Biological Sciences, General	208	LEC	3.3	4	3.888
986	2	Biology/Biological Sciences, General	208	LEC	3.7	4	3.752
3952	5	Biology/Biological Sciences, General	208	LEC	2.7	4	3.188
2172	5	Biology/Biological Sciences, General	208	LEC	3	4	3.438
1414	2	Biology/Biological Sciences, General	208	LEC	3.3	4	3.483
6832	2	Biology/Biological Sciences, General	208	LEC	2.3	4	2.879
6950	1	Biology/Biological Sciences, General	208	LEC	2.3	4	2.836
2368	2	Biology/Biological Sciences, General	208	LEC	3	4	3.339
4438	5	Biology/Biological Sciences, General	208	LEC	3	4	3.374
4563	1	Biology/Biological Sciences, General	208	LEC	2.3	4	2.566
6501	5	Biology/Biological Sciences, General	208	LEC	3.7	4	3.785
6763	6	Biology/Biological Sciences, General	208	LEC	2.7	4	2.925
2714	1	Biology/Biological Sciences, General	208	LEC	3.3	4	3.767
2097	10	Biology/Biological Sciences, General	208	LEC	3.7	4	3.627
1292	1	Biology/Biological Sciences, General	208	LEC	2	4	2.7
6039	5	Biology/Biological Sciences, General	208	LEC	2.7	4	3.178
2341	1	Biology/Biological Sciences, General	208	LEC	3.3	4	3.522
6524	2	Biology/Biological Sciences, General	208	LEC	3.7	4	3.793
5347	5	Biology/Biological Sciences, General	208	LEC	3.3	4	3.58
2565	5	Biology/Biological Sciences, General	208	LEC	3	4	3.165
4518	10	Biology/Biological Sciences, General	208	LEC	2.3	4	2.552
1193	5	Biology/Biological Sciences, General	208	LEC	3	4	3.41
910	13	Biology/Biological Sciences, General	208	LEC	3	4	3.189
5125	1	Biology/Biological Sciences, General	208	LEC	3.3	4	3.567
5704	1	Biology/Biological Sciences, General	208	LEC	2.3	4	2.667
4781	10	Biology/Biological Sciences, General	208	LEC	2	4	2.404
3730	6	Biology/Biological Sciences, General	208	LEC	2.3	4	2.455
1439	2	Biology/Biological Sciences, General	208	LEC	3.7	4	3.746
1439	6	Biology/Biological Sciences, General	208	LEC	2.7	4	2.782
5216	6	Biology/Biological Sciences, General	208	LEC	2	4	2.402
5216	1	Biology/Biological Sciences, General	208	LEC	2	4	2.523
2073	1	Biology/Biological Sciences, General	208	LEC	3	4	3.48
2676	2	Biology/Biological Sciences, General	208	LEC	2	4	2.412
2676	5	Biology/Biological Sciences, General	208	LEC	2.3	4	2.748
4435	2	Biology/Biological Sciences, General	208	LEC	3	4	3.333
6479	1	Biology/Biological Sciences, General	208	LEC	3.3	4	3.527
1026	2	Biology/Biological Sciences, General	208	LEC	3	4	3.406
165	2	Biology/Biological Sciences, General	208	LEC	2.7	4	3.279
892	1	Biology/Biological Sciences, General	208	LEC	2.3	4	2.545
3378	5	Biology/Biological Sciences, General	208	LEC	3	4	3.578
2800	5	Biology/Biological Sciences, General	208	LEC	3	4	3.298
3126	2	Biology/Biological Sciences, General	208	LEC	3	4	3.162
3772	2	Biology/Biological Sciences, General	208	LEC	3.3	4	3.5
4446	2	Biology/Biological Sciences, General	208	LEC	3	4	3.414
6671	2	Biology/Biological Sciences, General	208	LEC	3.7	4	3.658
5808	6	Biology/Biological Sciences, General	208	LEC	3	4	3.448
6636	1	Biology/Biological Sciences, General	208	LEC	2.3	4	3.039
5475	2	Biology/Biological Sciences, General	208	LEC	2	4	2.526
1765	2	Biology/Biological Sciences, General	208	LEC	2.3	4	2.629
468	2	Biology/Biological Sciences, General	208	LEC	3	4	3.207
2499	2	Biology/Biological Sciences, General	208	LEC	3.3	4	3.542
3175	1	Biology/Biological Sciences, General	208	LEC	3	4	3.36
6483	5	Biology/Biological Sciences, General	208	LEC	2.7	4	3.102
2659	2	Biology/Biological Sciences, General	208	LEC	1.7	4	1.721
3757	1	Biology/Biological Sciences, General	208	LEC	3	4	3.433
4725	6	Biology/Biological Sciences, General	208	LEC	2.7	4	3.446
2279	1	Biology/Biological Sciences, General	208	LEC	3.7	4	3.85
1669	2	Biology/Biological Sciences, General	208	LEC	3	4	3.408
570	5	Biology/Biological Sciences, General	208	LEC	3.3	4	3.532
6292	5	Biology/Biological Sciences, General	208	LEC	2.7	4	3.219
2452	2	Biology/Biological Sciences, General	208	LEC	3.7	4	3.982
4171	5	Biology/Biological Sciences, General	208	LEC	3.7	4	3.903
1449	1	Biology/Biological Sciences, General	208	LEC	3	4	3.336
2546	2	Biology/Biological Sciences, General	208	LEC	3.3	4	3.83
5938	2	Biology/Biological Sciences, General	208	LEC	3.7	4	3.839
1885	6	Biology/Biological Sciences, General	208	LEC	2.3	4	2.78
3595	1	Biology/Biological Sciences, General	208	LEC	3.3	4	3.65
3927	5	Biology/Biological Sciences, General	208	LEC	2.7	4	2.783
3748	1	Biology/Biological Sciences, General	208	LEC	3.7	4	3.809
5730	6	Biology/Biological Sciences, General	208	LEC	2.7	4	3
4763	2	Biology/Biological Sciences, General	208	LEC	3.3	4	3.537
6355	2	Biology/Biological Sciences, General	208	LEC	3	4	3.408
5389	5	Biology/Biological Sciences, General	208	LEC	3	4	3.271
641	5	Biology/Biological Sciences, General	208	LEC	3	4	3.017
6494	2	Biology/Biological Sciences, General	208	LEC	2.7	4	2.917
6303	6	Biology/Biological Sciences, General	208	LEC	3.3	4	3.543
5443	1	Biology/Biological Sciences, General	208	LEC	2.7	4	3.133
6541	1	Biology/Biological Sciences, General	208	LEC	2.7	4	3.156
5671	2	Biology/Biological Sciences, General	208	LEC	3.7	4	3.917
240	1	Biology/Biological Sciences, General	208	LEC	3	4	3.3
1156	1	Biology/Biological Sciences, General	208	LEC	2.7	4	2.7
488	1	Biology/Biological Sciences, General	208	LEC	1.7	4	2.3
4017	5	Biology/Biological Sciences, General	208	LEC	2.7	4	3.198
3554	5	Biology/Biological Sciences, General	208	LEC	3	4	3.382
290	5	Biology/Biological Sciences, General	208	LEC	3.3	4	3.543
4722	6	Biology/Biological Sciences, General	208	LEC	3	4	3.414
1929	6	Biology/Biological Sciences, General	208	LEC	1.7	4	2.09
84	2	Biology/Biological Sciences, General	208	LEC	3	4	3.228
4902	5	Biology/Biological Sciences, General	208	LEC	2.7	4	2.731
5007	2	Biology/Biological Sciences, General	208	LEC	2.3	4	2.559
3664	1	Biology/Biological Sciences, General	208	LEC	2.3	4	2.509
7016	2	Biology/Biological Sciences, General	208	LEC	3	4	3.328
414	5	Biology/Biological Sciences, General	208	LEC	3	4	3.273
3227	6	Biology/Biological Sciences, General	208	LEC	3.3	4	3.598
6243	10	Biology/Biological Sciences, General	208	LEC	2	4	2.628
3553	2	Biology/Biological Sciences, General	208	LEC	2.7	4	3.104
6144	6	Biology/Biological Sciences, General	208	LEC	2.3	4	2.747
2405	9	Biology/Biological Sciences, General	208	LEC	2.7	4	2.927
3043	2	Biology/Biological Sciences, General	208	LEC	2.7	4	3.065
3784	2	Biology/Biological Sciences, General	208	LEC	3	4	3.524
4267	6	Biology/Biological Sciences, General	208	LEC	2	4	2.262
1608	1	Biology/Biological Sciences, General	208	LEC	3.3	4	3.667
3892	9	Biology/Biological Sciences, General	208	LEC	3.3	4	3.569
6700	5	Biology/Biological Sciences, General	208	LEC	3	4	3.449
4441	1	Biology/Biological Sciences, General	208	LEC	2.7	4	3.42
5068	2	Biology/Biological Sciences, General	208	LEC	3	4	3.26
1031	2	Biology/Biological Sciences, General	208	LEC	3	4	3.238
4589	2	Biology/Biological Sciences, General	208	LEC	3	4	3.408
5178	1	Biology/Biological Sciences, General	208	LEC	1.7	4	2.233
66	13	Biology/Biological Sciences, General	208	LEC	2.7	4	3.011
3283	5	Biology/Biological Sciences, General	208	LEC	3.3	4	3.798
5070	6	Biology/Biological Sciences, General	208	LEC	3.3	4	3.636
5070	1	Biology/Biological Sciences, General	208	LEC	3	4	3.62
2278	2	Biology/Biological Sciences, General	208	LEC	3	4	3.474
6880	5	Biology/Biological Sciences, General	208	LEC	1	4	1.238
644	2	Biology/Biological Sciences, General	208	LEC	3.7	4	3.717
6852	6	Biology/Biological Sciences, General	208	LEC	3.3	4	3.698
3510	1	Biology/Biological Sciences, General	208	LEC	3	4	3.408
4969	1	Biology/Biological Sciences, General	208	LEC	3.7	4	3.7
6433	1	Biology/Biological Sciences, General	208	LEC	3	4	3.3
2176	2	Biology/Biological Sciences, General	208	LEC	3	4	3.275
1834	5	Biology/Biological Sciences, General	208	LEC	2.3	4	2.55
6192	5	Biology/Biological Sciences, General	208	LEC	3	4	3.611
2481	5	Biology/Biological Sciences, General	208	LEC	2.7	4	2.986
23	5	Biology/Biological Sciences, General	208	LEC	2.3	4	2.727
6900	5	Biology/Biological Sciences, General	208	LEC	3	4	3.616
132	1	Biology/Biological Sciences, General	208	LEC	3	4	3.422
3359	2	Biology/Biological Sciences, General	208	LEC	2.3	4	2.712
6796	1	Biology/Biological Sciences, General	208	LEC	3.3	4	3.6
6460	5	Biology/Biological Sciences, General	208	LEC	2	4	2.375
2636	2	Biology/Biological Sciences, General	208	LEC	3	4	3.491
881	5	Biology/Biological Sciences, General	208	LEC	0.3	4	1.006
548	5	Biology/Biological Sciences, General	208	LEC	2.7	4	2.879
5504	5	Biology/Biological Sciences, General	208	LEC	2	4	2.555
159	1	Biology/Biological Sciences, General	208	LEC	2.7	4	3.171
2936	2	Biology/Biological Sciences, General	208	LEC	2.7	4	2.972
3545	2	Biology/Biological Sciences, General	208	LEC	3.7	4	3.768
5512	1	Biology/Biological Sciences, General	208	LEC	2.7	4	3
2770	2	Biology/Biological Sciences, General	208	LEC	3	4	3.452
4859	5	Biology/Biological Sciences, General	208	LEC	3.3	4	3.458
1215	2	Biology/Biological Sciences, General	208	LEC	2.7	4	3.058
3503	2	Biology/Biological Sciences, General	208	LEC	3	4	3.408
2757	5	Biology/Biological Sciences, General	208	LEC	1.3	4	1.658
2247	5	Biology/Biological Sciences, General	208	LEC	3	4	3.202
6112	5	Biology/Biological Sciences, General	208	LEC	2	4	2.528
6930	1	Biology/Biological Sciences, General	208	LEC	2.3	4	2.436
4414	2	Biology/Biological Sciences, General	208	LEC	3	4	3.339
336	5	Biology/Biological Sciences, General	208	LEC	2.7	4	3.008
1394	1	Biology/Biological Sciences, General	208	LEC	3	4	3.491
2875	6	Biology/Biological Sciences, General	208	LEC	2.7	4	3.221
6190	6	Biology/Biological Sciences, General	208	LEC	2.7	4	3.178
4113	6	Biology/Biological Sciences, General	208	LEC	3	4	3.694
2583	6	Biology/Biological Sciences, General	208	LEC	3	4	3.309
2330	5	Biology/Biological Sciences, General	208	LEC	3.7	4	3.956
4312	1	Biology/Biological Sciences, General	208	LEC	2.3	4	2.825
6477	9	Biology/Biological Sciences, General	208	LEC	3.7	4	3.862
5090	5	Biology/Biological Sciences, General	208	LEC	2.7	4	2.755
3573	2	Biology/Biological Sciences, General	208	LEC	2.3	4	2.6
6586	2	Biology/Biological Sciences, General	208	LEC	3	4	3.459
3432	5	Biology/Biological Sciences, General	208	LEC	2.3	4	2.751
5585	5	Biology/Biological Sciences, General	208	LEC	3.3	4	3.83
5738	9	Biology/Biological Sciences, General	208	LEC	3	4	3.586
3063	2	Biology/Biological Sciences, General	208	LEC	2.3	4	2.684
2041	2	Biology/Biological Sciences, General	208	LEC	2	4	2.148
1728	2	Biology/Biological Sciences, General	208	LEC	3	4	3.233
1728	1	Biology/Biological Sciences, General	208	LEC	2.7	4	3.133
3394	1	Biology/Biological Sciences, General	208	LEC	2.7	4	2.936
4522	5	Biology/Biological Sciences, General	208	LEC	3	4	3.403
3214	2	Biology/Biological Sciences, General	208	LEC	3.3	4	3.572
308	9	Biology/Biological Sciences, General	208	LEC	2.7	4	2.789
6690	1	Biology/Biological Sciences, General	208	LEC	3	4	3.283
6226	1	Biology/Biological Sciences, General	208	LEC	2.7	4	3
6521	9	Biology/Biological Sciences, General	208	LEC	3.3	4	3.418
921	2	Biology/Biological Sciences, General	208	LEC	3.3	4	3.717
1345	2	Biology/Biological Sciences, General	208	LEC	3.7	4	3.96
5411	1	Biology/Biological Sciences, General	208	LEC	3	4	3.445
2384	2	Biology/Biological Sciences, General	208	LEC	3.3	4	3.707
3955	2	Biology/Biological Sciences, General	208	LEC	2.3	4	3.135
2053	2	Biology/Biological Sciences, General	208	LEC	3.3	4	3.68
3410	2	Biology/Biological Sciences, General	208	LEC	3	4	3.286
1796	2	Biology/Biological Sciences, General	208	LEC	3.3	4	3.708
2760	2	Biology/Biological Sciences, General	208	LEC	2	4	2.343
6560	1	Biology/Biological Sciences, General	208	LEC	3.3	4	3.864
